,Name,_wandb,_runtime,val_loss,train_loss,test_accuracy,train_accuracy,epoch,test_loss,_timestamp,val_accuracy,trainer/global_step,_step,cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,save_model,log_results,weight_decay,hidden_layers,learning_rate,hidden_group_channels
86,glad-sweep-114,{'runtime': 627},629.3850042819977,0.1529985070228577,0.16684673726558685,0.948099970817566,0.953125,34,0.173848494887352,1715621121.7296722,0.9498364329338074,15912,15947,False,0.9,0.999,translateW,29,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
87,solar-sweep-113,{'runtime': 597},598.3076438903809,0.23136596381664276,0.24790672957897184,0.9218000173568726,0.8984375,27,0.24146972596645355,1715620756.261453,0.9239783883094788,12636,12663,False,0.9,0.999,translateW,29,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
88,silver-sweep-112,{'runtime': 293},294.36647295951843,0.13184891641139984,0.09845536202192308,0.954800009727478,0.96875,13,0.14927253127098083,1715620137.140861,0.9573317170143129,6084,6097,False,0.9,0.999,translateW,28,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
89,iconic-sweep-111,{'runtime': 538},539.873298406601,0.1180710345506668,0.1338886320590973,0.95770001411438,0.9609375,29,0.13863025605678558,1715620476.9183483,0.961730420589447,13572,13602,False,0.9,0.999,translateW,28,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
90,fiery-sweep-110,{'runtime': 495},496.5141525268554,0.20346128940582275,0.1992844045162201,0.9333000183105468,0.9296875,26,0.21925108134746552,1715619912.3885105,0.9372579455375672,12168,12195,False,0.9,0.999,translateW,28,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
91,azure-sweep-109,{'runtime': 703},704.5457859039307,0.33012691140174866,0.3980469703674317,0.8948000073432922,0.8828125,32,0.3387875258922577,1715619827.1536448,0.9005993008613586,14976,15008,False,0.9,0.999,translateW,28,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
92,effortless-sweep-108,{'runtime': 573},574.4891831874847,0.07572631537914276,0.17512814700603485,0.9663000106811525,0.953125,31,0.10778216272592545,1715619398.4919162,0.9741920232772828,14508,14540,False,0.9,0.999,translateW,27,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
93,hearty-sweep-107,{'runtime': 644},646.5213763713837,0.10583280771970748,0.10711730271577836,0.9575999975204468,0.9765625,29,0.13150635361671448,1715619106.8864434,0.9652611017227172,13572,13601,False,0.9,0.999,translateW,27,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
94,hearty-sweep-106,{'runtime': 235},253.622008562088,0.2207546979188919,0.2695116102695465,0.925000011920929,0.921875,13,0.23801667988300323,1715618782.0908356,0.92962908744812,6084,6098,False,0.9,0.999,translateW,27,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
95,visionary-sweep-105,{'runtime': 484},485.49648118019104,0.3775111436843872,0.325778067111969,0.8784999847412109,0.9140625,22,0.39069122076034546,1715618442.8263872,0.8799078464508057,10296,10318,False,0.9,0.999,translateW,27,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
96,fresh-sweep-104,{'runtime': 530},532.0593509674072,0.07853442430496216,0.02122768573462963,0.9646000266075134,0.9921875,29,0.113937646150589,1715618511.309741,0.9728899598121644,13572,13602,False,0.9,0.999,translateW,26,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
97,unique-sweep-103,{'runtime': 446},448.1168429851532,0.12019354850053789,0.07261323183774948,0.9556999802589417,0.96875,20,0.13950230181217194,1715617940.165268,0.9598023295402528,9360,9380,False,0.9,0.999,translateW,26,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
98,silver-sweep-102,{'runtime': 337},338.70179986953735,0.20495709776878357,0.13122741878032684,0.9287999868392944,0.9609375,18,0.22048261761665344,1715617962.476491,0.9358556866645812,8424,8443,False,0.9,0.999,translateW,26,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
99,denim-sweep-101,{'runtime': 312},313.84887886047363,0.35635998845100403,0.28104516863822937,0.880299985408783,0.921875,17,0.3714919090270996,1715617607.2206178,0.8855335116386414,7956,7974,False,0.9,0.999,translateW,26,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
100,celestial-sweep-100,{'runtime': 468},470.4258222579956,0.10867922008037569,0.059199508279562,0.958199977874756,0.9765625,21,0.12830041348934174,1715617472.5362382,0.9657034873962402,9828,9849,False,0.9,0.999,translateW,25,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
101,dark-sweep-99,{'runtime': 350},351.74017786979675,0.13165128231048584,0.17388848960399628,0.9523000121116638,0.9375,19,0.14698483049869537,1715617279.735474,0.956405222415924,8892,8912,False,0.9,0.999,translateW,25,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
102,polished-sweep-98,{'runtime': 616},618.3319711685181,0.1477500945329666,0.09657380729913712,0.9451000094413756,0.9609375,28,0.16959761083126068,1715616971.468203,0.952073335647583,13104,13132,False,0.9,0.999,translateW,25,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
103,mild-sweep-97,{'runtime': 556},557.5761170387268,0.30672699213027954,0.42401817440986633,0.8950999975204468,0.859375,30,0.326937735080719,1715616914.16358,0.901458978652954,14040,14071,False,0.9,0.999,translateW,25,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
104,major-sweep-96,{'runtime': 491},493.1445426940918,0.1080201119184494,0.1329721957445145,0.9580000042915344,0.9609375,22,0.13348108530044556,1715616336.7406976,0.966170847415924,10296,10318,False,0.9,0.999,translateW,24,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
105,fiery-sweep-95,{'runtime': 587},588.4719593524933,0.09275702387094498,0.11763925105333328,0.9629999995231628,0.953125,33,0.11691144108772278,1715616341.0269113,0.9683493375778198,15444,15478,False,0.9,0.999,translateW,24,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
106,eternal-sweep-94,{'runtime': 680},681.9291825294495,0.176445335149765,0.22759610414505005,0.9409000277519226,0.9375,31,0.19149000942707065,1715615826.7409265,0.9444945454597472,14508,14539,False,0.9,0.999,translateW,24,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
107,vibrant-sweep-93,{'runtime': 564},565.1885335445404,0.31478723883628845,0.25634709000587463,0.8917999863624573,0.90625,30,0.3336362838745117,1715615739.7241075,0.8966513276100159,14040,14071,False,0.9,0.999,translateW,24,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
108,wise-sweep-92,{'runtime': 558},559.4756071567535,0.0885990709066391,0.05072310194373131,0.9553999900817872,0.984375,25,0.1329708695411682,1715615132.405765,0.9706530570983888,11700,11725,False,0.9,0.999,translateW,23,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
109,eternal-sweep-91,{'runtime': 481},482.2146956920624,0.117569200694561,0.15068607032299042,0.9524999856948853,0.9453125,27,0.14332181215286255,1715615159.4955728,0.9618306159973145,12636,12664,False,0.9,0.999,translateW,23,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
110,fast-sweep-90,{'runtime': 573},575.081906080246,0.18710841238498688,0.25282588601112366,0.9293000102043152,0.921875,26,0.2189863473176956,1715614559.289375,0.9416149258613586,12168,12194,False,0.9,0.999,translateW,23,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
111,glamorous-sweep-89,{'runtime': 399},400.83988404273987,0.32588064670562744,0.4086768329143524,0.8885999917984009,0.8671875,22,0.3454717695713043,1715614656.742986,0.8983540534973145,10296,10319,False,0.9,0.999,translateW,23,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
112,dandy-sweep-88,{'runtime': 514},516.0381968021393,0.08135571330785751,0.12907280027866364,0.9617000222206116,0.953125,23,0.11277828365564346,1715613966.4684837,0.9715795516967772,10764,10787,False,0.9,0.999,translateW,22,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
113,denim-sweep-87,{'runtime': 564},565.783723115921,0.11414031684398653,0.12461921572685242,0.9531000256538392,0.9609375,31,0.1395542174577713,1715614232.2982342,0.9628822803497314,14508,14540,False,0.9,0.999,translateW,22,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
114,likely-sweep-86,{'runtime': 509},511.5415813922882,0.1808261275291443,0.14400888979434967,0.9358999729156494,0.9375,23,0.20137135684490204,1715613435.3525414,0.9429086446762084,10764,10787,False,0.9,0.999,translateW,22,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
115,dashing-sweep-85,{'runtime': 755},756.7787210941315,0.2173856943845749,0.1712665855884552,0.9258999824523926,0.9453125,41,0.2395225167274475,1715613652.3718052,0.9301131963729858,19188,19230,False,0.9,0.999,translateW,22,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
116,glamorous-sweep-84,{'runtime': 623},625.1502964496613,0.09033383429050446,0.06654860079288483,0.9588000178337096,0.9765625,28,0.12325794994831084,1715612908.7853715,0.9704527258872986,13104,13132,False,0.9,0.999,translateW,21,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
117,copper-sweep-83,{'runtime': 414},415.45963859558105,0.11461830884218216,0.16660217940807345,0.9560999870300292,0.953125,23,0.13525499403476715,1715612879.8130937,0.961546778678894,10764,10788,False,0.9,0.999,translateW,21,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
118,super-sweep-82,{'runtime': 462},463.60583090782166,0.18379199504852295,0.07476931810379028,0.932699978351593,0.9609375,21,0.2028099000453949,1715612269.423677,0.9408303499221802,9828,9849,False,0.9,0.999,translateW,21,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
119,vague-sweep-81,{'runtime': 627},628.4697618484497,0.2935725152492523,0.29611024260520935,0.8991000056266785,0.90625,34,0.30125197768211365,1715612446.029419,0.90645033121109,15912,15947,False,0.9,0.999,translateW,21,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
120,youthful-sweep-80,{'runtime': 446},448.0226089954376,0.10150089114904404,0.10921431332826614,0.9599000215530396,0.9609375,20,0.12657158076763153,1715611793.15313,0.966187596321106,9360,9380,False,0.9,0.999,translateW,20,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
121,glowing-sweep-79,{'runtime': 624},626.099155664444,0.10763880610466003,0.1076463982462883,0.9563000202178956,0.9453125,35,0.1432988941669464,1715611803.0582807,0.9641759991645812,16380,16416,False,0.9,0.999,translateW,20,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
122,fluent-sweep-78,{'runtime': 644},646.0422840118408,0.1618916541337967,0.22919291257858276,0.9419000148773192,0.953125,29,0.17724694311618805,1715611328.524092,0.9477163553237916,13572,13601,False,0.9,0.999,translateW,20,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
123,daily-sweep-77,{'runtime': 483},484.59899950027466,0.2636629343032837,0.31205159425735474,0.9133999943733216,0.890625,22,0.27361416816711426,1715610669.7234583,0.9146550893783568,10296,10318,False,0.9,0.999,translateW,20,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
124,copper-sweep-76,{'runtime': 741},743.1536190509796,0.06275977939367294,0.07779669761657715,0.9679999947547911,0.96875,40,0.10069900751113892,1715611162.386475,0.9780398607254028,18720,18761,False,0.9,0.999,translateW,19,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
125,cosmic-sweep-75,{'runtime': 376},377.3848042488098,0.1297881156206131,0.2214579731225967,0.9531000256538392,0.9453125,20,0.14838950335979462,1715610404.975978,0.9582331776618958,9360,9381,False,0.9,0.999,translateW,19,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
126,dark-sweep-74,{'runtime': 466},467.3221764564514,0.18735668063163757,0.21168938279151917,0.9368000030517578,0.9296875,21,0.19838778674602509,1715610170.8939145,0.9400540590286256,9828,9849,False,0.9,0.999,translateW,19,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
127,magic-sweep-73,{'runtime': 297},298.5858328342438,0.3776671886444092,0.3449952304363251,0.8816999793052673,0.875,16,0.37490972876548767,1715610013.78331,0.8830879330635071,7488,7505,False,0.9,0.999,translateW,19,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
128,tough-sweep-72,{'runtime': 263},264.4679594039917,0.127056822180748,0.08388908207416534,0.9520999789237976,0.96875,14,0.14497777819633484,1715609698.8815415,0.9598106741905212,6552,6567,False,0.9,0.999,translateW,18,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
129,mild-sweep-71,{'runtime': 776},777.6469888687134,0.10573932528495789,0.06842025369405746,0.9575999975204468,0.984375,35,0.13158202171325684,1715609691.18481,0.964768648147583,16380,16415,False,0.9,0.999,translateW,18,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
130,royal-sweep-70,{'runtime': 263},264.5404393672943,0.2034452110528946,0.17533636093139648,0.9336000084877014,0.921875,14,0.20905710756778717,1715609418.3992743,0.9345369338989258,6552,6567,False,0.9,0.999,translateW,18,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
131,breezy-sweep-69,{'runtime': 298},299.11961674690247,0.36149123311042786,0.21094486117362976,0.8834999799728394,0.953125,16,0.3703814446926117,1715609140.6696208,0.8914262652397156,7488,7505,False,0.9,0.999,translateW,18,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
132,splendid-sweep-68,{'runtime': 536},538.0641493797302,0.0796075239777565,0.11366501450538637,0.9585000276565552,0.96875,29,0.12313682585954666,1715608828.8746274,0.9722388982772828,13572,13602,False,0.9,0.999,translateW,17,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
133,unique-sweep-67,{'runtime': 906},907.3888065814972,0.09195058792829514,0.16042272746562958,0.9564999938011168,0.953125,41,0.1391225308179855,1715608899.7050896,0.96869158744812,19188,19229,False,0.9,0.999,translateW,17,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
134,fast-sweep-66,{'runtime': 517},518.8606398105621,0.1600235402584076,0.1118125319480896,0.941100001335144,0.9765625,28,0.18414948880672455,1715608275.329656,0.9475577473640442,13104,13133,False,0.9,0.999,translateW,17,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
135,dutiful-sweep-65,{'runtime': 405},406.9619884490967,0.3312647044658661,0.3982263207435608,0.8873999714851379,0.875,22,0.36382943391799927,1715607744.6172276,0.9025774598121644,10296,10319,False,0.9,0.999,translateW,17,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
136,swept-sweep-64,{'runtime': 1167},1168.8691818714142,0.04731018468737602,0.049599915742874146,0.9656000137329102,0.9765625,53,0.11193642765283585,1715607979.6320038,0.9836488366127014,24804,24857,False,0.9,0.999,translateW,16,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
137,curious-sweep-63,{'runtime': 469},470.7599995136261,0.12005408853292464,0.07221189886331558,0.9519000053405762,0.96875,25,0.15039540827274325,1715607321.3145075,0.96145498752594,11700,11726,False,0.9,0.999,translateW,16,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
138,glad-sweep-62,{'runtime': 378},379.2916359901428,0.2087652683258057,0.14700306951999664,0.9261999726295472,0.96875,17,0.22984527051448825,1715606797.4297,0.9359225034713744,7956,7973,False,0.9,0.999,translateW,16,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
139,treasured-sweep-61,{'runtime': 375},376.68974447250366,0.34761425852775574,0.2745574116706848,0.8780999779701233,0.90625,21,0.3841414451599121,1715606835.7537556,0.8905248641967773,9828,9850,False,0.9,0.999,translateW,16,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
140,dutiful-sweep-60,{'runtime': 603},604.840842962265,0.08852075040340424,0.20743106305599213,0.9635000228881836,0.9453125,27,0.12298453599214554,1715606403.870959,0.971036970615387,12636,12663,False,0.9,0.999,translateW,15,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
141,honest-sweep-59,{'runtime': 755},756.5936417579651,0.09267497062683104,0.06875426322221756,0.9593999981880188,0.96875,42,0.12790217995643616,1715606441.0859797,0.9686247706413268,19656,19699,False,0.9,0.999,translateW,15,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
142,devout-sweep-58,{'runtime': 126},127.66662359237672,0.28956297039985657,0.16270257532596588,0.904699981212616,0.9296875,7,0.2936049997806549,1715605669.1530046,0.9123013615608216,3276,3284,False,0.9,0.999,translateW,15,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
143,dauntless-sweep-57,{'runtime': 815},816.875973701477,0.30402421951293945,0.3007020950317383,0.8949000239372253,0.8984375,37,0.3236086070537567,1715605784.9254737,0.9078274965286256,17316,17353,False,0.9,0.999,translateW,15,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
144,prime-sweep-56,{'runtime': 455},456.58012199401855,0.09008656442165376,0.12520134449005127,0.958400011062622,0.953125,25,0.1305798590183258,1715605525.719112,0.9704694151878356,11700,11726,False,0.9,0.999,translateW,14,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
145,royal-sweep-55,{'runtime': 245},246.13196849823,0.14728794991970062,0.09625711292028429,0.9416000247001648,0.9609375,13,0.17167745530605316,1715605055.7184677,0.95209002494812,6084,6098,False,0.9,0.999,translateW,14,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
146,devoted-sweep-54,{'runtime': 621},622.704559803009,0.15161126852035522,0.08131429553031921,0.9427000284194946,0.9765625,28,0.1842428892850876,1715604949.9859817,0.9493188858032228,13104,13132,False,0.9,0.999,translateW,14,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
147,glorious-sweep-53,{'runtime': 618},619.6494672298431,0.3222094476222992,0.24803242087364197,0.8910999894142151,0.8984375,28,0.34239235520362854,1715604311.2044852,0.9006744027137756,13104,13132,False,0.9,0.999,translateW,14,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
148,confused-sweep-52,{'runtime': 833},834.7637972831726,0.06186212971806526,0.07688795030117035,0.9657999873161316,0.96875,45,0.11621755361557008,1715604791.884653,0.9790831804275512,21060,21106,False,0.9,0.999,translateW,13,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
149,woven-sweep-51,{'runtime': 420},421.2621042728424,0.12852390110492706,0.08234306424856186,0.9519000053405762,0.96875,23,0.15193824470043182,1715603941.8151493,0.9595519304275512,10764,10788,False,0.9,0.999,translateW,13,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
150,worthy-sweep-50,{'runtime': 655},656.7896330356598,0.14579786360263824,0.10746441781520844,0.9409999847412108,0.9765625,30,0.16965262591838837,1715603675.182138,0.9529079794883728,14040,14070,False,0.9,0.999,translateW,13,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
151,woven-sweep-49,{'runtime': 527},528.5082631111145,0.2665506601333618,0.25795865058898926,0.909500002861023,0.90625,29,0.2816123068332672,1715603503.7557342,0.915681779384613,13572,13602,False,0.9,0.999,translateW,13,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
152,hardy-sweep-48,{'runtime': 601},602.7759501934052,0.08338043838739395,0.14177006483078003,0.9631999731063844,0.953125,27,0.11407533288002014,1715603001.7857792,0.9714710116386414,12636,12663,False,0.9,0.999,translateW,12,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
153,kind-sweep-47,{'runtime': 373},375.29592967033386,0.1241052746772766,0.12137582153081894,0.9532999992370604,0.9453125,21,0.142949178814888,1715602959.1386366,0.9593600034713744,9828,9850,False,0.9,0.999,translateW,12,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
154,confused-sweep-46,{'runtime': 488},489.5877215862274,0.16620856523513794,0.13571791350841522,0.940500020980835,0.9453125,22,0.18938033282756803,1715602385.3494697,0.947190523147583,10296,10318,False,0.9,0.999,translateW,12,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
155,pretty-sweep-45,{'runtime': 543},544.1741766929626,0.26033398509025574,0.18697227537631989,0.9128999710083008,0.9453125,29,0.27088814973831177,1715602566.2112856,0.9164830446243286,13572,13602,False,0.9,0.999,translateW,12,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
156,visionary-sweep-44,{'runtime': 489},490.72989153862,0.09451252967119216,0.10149792581796646,0.96069997549057,0.984375,22,0.12221303582191469,1715601883.0389106,0.9682658910751344,10296,10318,False,0.9,0.999,translateW,11,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
157,spring-sweep-43,{'runtime': 647},648.931806564331,0.10116735845804214,0.12704911828041077,0.9591000080108644,0.9609375,35,0.125096395611763,1715602008.2585475,0.9662209749221802,16380,16416,False,0.9,0.999,translateW,11,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
158,apricot-sweep-42,{'runtime': 354},357.3084270954132,0.1847969591617584,0.1907319575548172,0.939300000667572,0.9296875,16,0.1962316781282425,1715601373.6097791,0.9412476420402528,7488,7504,False,0.9,0.999,translateW,11,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
159,glamorous-sweep-41,{'runtime': 428},429.3861713409424,0.3901732265949249,0.23763225972652435,0.8729000091552734,0.9296875,23,0.3933510482311249,1715601344.0383985,0.8778879642486572,10764,10788,False,0.9,0.999,translateW,11,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
160,prime-sweep-40,{'runtime': 274},275.9007053375244,0.1191082000732422,0.08268697559833527,0.9521999955177308,0.9921875,15,0.14466506242752075,1715600897.6947494,0.9619808197021484,7020,7036,False,0.9,0.999,translateW,10,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
161,blooming-sweep-39,{'runtime': 686},688.3865797519684,0.11116203665733336,0.18532094359397888,0.951200008392334,0.9609375,31,0.15560801327228546,1715601000.6007898,0.9631410241127014,14508,14539,False,0.9,0.999,translateW,10,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
162,copper-sweep-38,{'runtime': 332},333.63428378105164,0.21909727156162265,0.20129065215587616,0.9212999939918518,0.9375,15,0.24358171224594116,1715600296.2616718,0.9316155910491944,7020,7035,False,0.9,0.999,translateW,10,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
163,morning-sweep-37,{'runtime': 379},380.5695526599884,0.346302330493927,0.23167771100997925,0.8841000199317932,0.9453125,21,0.3753957152366638,1715600605.4809418,0.8902076482772827,9828,9850,False,0.9,0.999,translateW,10,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
164,absurd-sweep-36,{'runtime': 425},426.79377269744873,0.10197994858026505,0.10611370205879211,0.9589999914169312,0.9609375,19,0.12773838639259338,1715599944.6624336,0.9664546847343444,8892,8911,False,0.9,0.999,translateW,9,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
165,driven-sweep-35,{'runtime': 457},458.4153599739074,0.11655813455581664,0.12971755862236023,0.9563999772071838,0.9453125,25,0.14001046121120453,1715600206.713263,0.960770547389984,11700,11726,False,0.9,0.999,translateW,9,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
166,desert-sweep-34,{'runtime': 237},238.34593081474304,0.2065020501613617,0.1962221562862396,0.930899977684021,0.9453125,13,0.22332358360290527,1715599732.4078028,0.9331430196762084,6084,6098,False,0.9,0.999,translateW,9,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
167,quiet-sweep-33,{'runtime': 488},489.9885399341583,0.3115871250629425,0.3431759476661682,0.8944000005722046,0.890625,22,0.32836583256721497,1715599499.378676,0.8992637991905212,10296,10318,False,0.9,0.999,translateW,9,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
168,driven-sweep-32,{'runtime': 479},480.442049741745,0.08647062629461288,0.05057856440544128,0.9641000032424928,0.96875,25,0.11043016612529756,1715599476.5873446,0.9709952473640442,11700,11726,False,0.9,0.999,translateW,8,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
169,serene-sweep-31,{'runtime': 752},753.5249559879303,0.1005394160747528,0.07110433280467987,0.9592999815940856,0.96875,34,0.12585371732711792,1715598991.786467,0.9664045572280884,15912,15946,False,0.9,0.999,translateW,8,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
170,hardy-sweep-30,{'runtime': 707},708.3762829303741,0.15452559292316437,0.0924062803387642,0.9455999732017516,0.96875,39,0.16592532396316528,1715598978.234158,0.950545847415924,18252,18292,False,0.9,0.999,translateW,8,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
171,devoted-sweep-29,{'runtime': 507},508.9443044662475,0.2536044120788574,0.2197214961051941,0.9132999777793884,0.90625,27,0.26530107855796814,1715598254.3405774,0.917326033115387,12636,12664,False,0.9,0.999,translateW,8,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
172,easy-sweep-28,{'runtime': 1023},1024.7441489696505,0.06776393204927444,0.029199084267020226,0.963800013065338,0.984375,46,0.11334364116191864,1715598220.724656,0.97825688123703,21528,21574,False,0.9,0.999,translateW,7,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
